"Id","Name","Description","Tel","Add","Zipcode","Opentime","Map","Px","Py","Class","Website","Parkinginfo","Changetime"
"C3_382000000A_206614","林員大粒肉圓","已交由第二代接棒的林員大粒肉圓，是到板橋媽祖廟「慈惠宮」拜拜的香客，和懂門路的老饕們不會錯過的美食名店。不大的店面經常座無虛席，客人都為了那特別大顆又好吃的肉圓而來。林員是第一代老闆娘的名字，為了體貼客人一粒就能吃到飽，將肉圓做得特別大顆，內餡則選用了溫體豬肉後腿肉，醃製後和鳥蛋、香菇、筍絲包入肉圓漿皮裡。畫龍點睛的肉圓外皮，則是用在來米漿和蕃薯粉糰揉後捏製塑型而成。每天上午先將肉圓進蒸籠蒸熟，待客人點用時在下鍋油泡，淋上提升口感的蒜味醬汁更是美味。除了肉圓，這兒還有一味傳統虱目魚丸湯，南部口味的湯頭和魚丸，和肉圓搭配得剛剛好。林員的大粒肉圓使用在來米和蕃薯粉調製而成，先蒸煮、後油炸，餡料多口感扎實，許多臺北市饕客還專程搭捷運來吃。","886-2-22727712","新北市220板橋區府中路104號","220","10:30-20:30","","121.45589","25.00961","09","","","2018/06/25 10:09:45"
"C3_382000000A_206715","大山無價","有多久沒有坐下來好好吃ㄧ頓飯？已經忘了食物的原始味道是什麼嗎？沒有多餘的人工添加物調味，老闆及師傅的用心堅持，保留每樣食材的新鮮及口感，讓蒞臨過的客人都覺得跟這家店的店名一樣－無價，採預約制的點餐方式，並以日式極簡風格搭配落地窗，讓人能完全放鬆，優雅的享受精緻的美食，從餐具還有擺盤以及預熱盤的服務，讓人倍感窩心。推薦菜色:蔬浮糕渣、香菇炒飯、蓮花雞湯、套餐菜色14道","886-2-22178891","新北市231新店區北宜路三段62號","231","12:00~15:00、18:00~21:00(預約制，周一休)","","121.57486","24.9512","09","","","2021/09/28 03:55:16"
"C3_382000000A_206721","可口豬腳大王","已在新店大坪林美食界屹立逾20多年的可口豬腳，萬老闆以其滷製豬腳的獨門秘技，緊緊抓住老饕們的味蕾，光看著門口那幾個老滷鍋，每鍋豬腳分批設定火候，排放整齊的悅目色澤，還有誘人的香氣，加上嚴格品管讓美味達到相同水準的口感，令人難以抗拒這美食的吸引力。招牌豬腳的滷功是萬老闆幾十年的老練經驗結晶，每天市場嚴選溫體豬腳的中段和腳蹄兩部位，料理前先汆燙去腥，然後撈起冰鎮，讓肉質緊實。接著，前一天備料時再煮熟、除毛、加蔥蒜等配料大火滷製七、八個小時後，再轉小火燜透。萬老闆說，等端到店裡要上菜前，還要在鍋內再開大火滷製、再燜，如此反覆多次後，豬腳才能達到入口即化、軟嫩又香濃、肥而不膩的境界。來這兒用餐的客人，除了美味豬腳，主食滷肉飯往往不小心就讓人多吃了幾碗。","886-2-29139698","新北市231新店區北新路三段129號","231","10:00 - 22:00","","121.54124","24.98262","09","","","2020/07/28 14:04:43"
"C3_382000000A_206726","光明街油飯","吃過各式肉粽、米糕、油飯的朋友，一定要來嚐嚐古早味的光明街油飯，這裡的油飯是道地的北部口味－香菇油飯，你可以看到這裡的油飯色、香、味俱全，米飯油亮，搭配另人垂延三呎的肉燥醬汁，聞起來就會讓人回想起阿嬤做的油飯，吃起來真的很香很Q，再搭配附上的黃蘿蔔，清爽解膩，這裡還有提供帶點沙茶口味的五香肉羹，你一定不能錯過。","886-2-29152773","新北市231新店區光明街125號","231","10:30-22:00 (不定期休息)","","121.53927","24.96179","09","","","2018/06/20 09:57:29"
"C3_382000000A_206741","光頭佬","知名美食節目也抵擋不了的台灣道地小吃，臭豆腐酥脆的外皮，一口咬下卻仍是滿滿湯汁，蚵仔麵線採用手工麵線，入口即化，依口味再加上蒜頭末與辣椒，讓人讚不絕口。推薦菜色:蚵仔麵線/臭豆腐","886-2-89916970,886222084232","新北市242新莊區中和街210號","242","11:30~22:30  星期三公休","","121.44797","25.05069","09","","","2019/10/27 16:17:42"
"C3_382000000A_206745","大使館","店內滿滿飄散異國的風味及舒適的氣息，供應多元的菜色、家常的口味，尤其店家研發的新式餐食，，另外寬敞的用餐空間，也適合親子同遊，因此也更深受消費者的肯定。推薦菜色:鹽烤鱒魚定食、照燒雞腿定食","886-2-22063816","新北市242新莊區民安路188巷4號","242","每日 11:00-23:00","","121.42512","25.02351","09","","","2018/12/28 11:19:51"
"C3_382000000A_206752","瑞三福利餐廳","採煤時代的礦工餐廳「瑞三福利餐廳」，老闆做的海鮮便宜又好吃，龍蝦、螃蟹、蟹肉獅子頭，唯一非海鮮類的是「芝麻雞」，放山雞用胡椒、鹽醃漬後蒸熟，裹上滿滿的白芝麻和少許麵粉後整隻雞油炸，酥脆的皮咀嚼起來滿口芝麻香，配上鮮嫩多汁的雞肉更是夠味。推薦菜色：芝麻雞、佛跳牆營業時間：11:30 ~ 14:00 16:30 ~ 19:00 (欲於晚上用餐者，請事先電話預約)","886-2-24977056","新北市224瑞芳區侯硐路45號","224","11:30 - 19:00 (欲於晚上用餐者，請事先電話預約)","","121.82988","25.08887","09","","","2020/07/28 13:22:16"
"C3_382000000A_206787","水心月茶坊(原名天空之城)","天空之城以日式洋樓的復古風情，矗立於輕便路上，棲身於山崖邊，是一座清水紅磚建的紅樓，磚石還有著斑駁的痕跡，清水紅磚與洗石子所營造的30年代懷舊感，與外牆上鑲嵌著的陶製星象圖像，更是讓人有股想一頭栽入舊時回憶與想像的衝動。有機會到九份一遊的您，請盡情的享受這一切吧！天空之城的再出發，就是為了與您分享這美好的人生。","886-2-24967767","新北市224瑞芳區九份輕便路308號","224","營業時間:星期一~日12:00 ~20:00","","121.84286","25.10882","09","","","2017/07/17 13:04:04"
"C3_382000000A_206828","淡水滬尾豆花店","位於淡水英專路巷內的淡水滬尾豆花，豆花美味不僅淡水人都知道，連香港遊客都拿著旅遊指南慕名而來。滬尾豆花能夠在淡水有著不可動搖的地位，主要是豆花的製成從研磨黃豆到凝固成形，都是由老闆親自手工完成，並經過衛生署抽驗合格不含防腐劑，老闆就是要讓客人吃得健康與安心。豆花的4種特製口味更是別出心裁，原味豆花綿密口感，入口細膩而柔順；布丁豆花滑嫩的滋味與淡淡的清香極為誘人；可可豆花帶著濃郁的巧克力香氣但不甜膩；杏仁豆花濃濃的杏仁味使人食指大動。而配料花生則是採用宜蘭沙地栽種本土花生，綠豆則選用品質好的毛綠豆慢火燉煮，粉圓的Q彈與大紅豆的綿密口感更是老一輩的特愛，除豆花外，夏日期間消暑解渴的綠豆湯更是頻頻賣到缺貨。顧客從學生、遊客、甚至國外遊客都特地來此品嚐美味的豆花。","886-2-26227936","新北市251淡水區英專路21巷9號","251","11:00-23:00(不定期休)","","121.4452","25.16968","09","","","2017/07/07 14:04:41"
"C3_382000000A_206838","山東張家水餃","山東籍的老闆張秉鈞，賣了24年的家鄉味水餃，從餡料到餃皮均為自製自桿，特色在於如餛飩的薄皮，完美演繹皮Q餡多的說法。以大骨熬72小時湯頭的紅燒牛肉麵，韓國泡菜、小黃瓜等自製小菜，也是店內不可錯過的招牌。推薦菜色:冷凍榨醬麵","886-2-29590401","新北市220板橋區漢生東路307號","220","10:30 - 14:30、17:00 - 20:30 / 週日公休","","121.47176","25.00824","09","","","2020/07/28 12:28:57"
"C3_382000000A_206859","獅子林當歸鴨","金山獅子林當歸鴨位於金山市區中心(全家便利商店正對面)，店家老闆親切熱情，外地的觀光客來這裡用餐就對了!每每假日總是客滿，由此可證明老闆的手藝是受到大家喜愛的，當歸鴨料多實在，歡迎大家前來品嚐唷~!","886-9-55788968","新北市208金山區民生路222號","208","11:00 -  21:00 (週二公休)","","121.63802","25.22137","09","","","2021/10/20 12:00:00"
"C3_382000000A_206866","三重橋小館","主要以自家飼養的放山雞、活魚為主要烹飪招牌菜，古色古香的設計空間，彷彿讓人置身龍門客棧，加上老闆親切熱情的招待，帶給您一個絕佳的用餐體驗。","886-2-24080328","新北市208金山區三重橋5鄰1號","208","12:00 - 18:00 (用餐時間到20:00、請先來電預約)","","121.59498","25.19681","09","","","2020/07/28 12:08:23"
"C3_382000000A_206876","小天使麵飯館","小天使麵飯館，主要以各式小菜、海鮮粥、麵、飯為主要經營項目。","886-2-24986844","新北市208金山區中山路172號","208","週一、二、四11:30 - 00:00 / 日11:30 - 23:30 / 週五、六11:30 - 00:30 / 週三公休","","121.63829","25.22122","09","","","2020/07/28 12:08:50"
"C3_382000000A_206903","淡水領事館咖啡店","領事館餐廳座落在紅毛城對面，喜愛旅遊的老闆娘總會利用出遊之際，蒐集各國五花八門的紀念品、民俗工藝飾品，帶回店內放置，將用餐休憩空間點綴的琳瑯滿目、趣味橫生，2樓區域用來裝飾桌子的各式義大利麵，就是與家人周遊列國的戰利品。館內設有露天咖啡座，可感受小鎮海岸的懷舊風情，遠眺觀音山，並沈醉於淡水落日的美景，在清風吹拂的夏天下午，一邊品茗香醇的咖啡，一邊享用店家自製甜點，很有閒情的雅致。如果你到過淡水，那你對紅毛城一定不陌生，英國曾經在清末時期於此地設置領事館，這也是領事館餐廳名字的由來。坐落在紅毛城對面，緊鄰著淡水出海口，在這裡喝咖啡，除了可以看到淡水歷史的滄桑與繁華外，還可以遠眺出海口那連接一片汪洋的地平線，門里門外，就這麼幾步距離，彷彿就可以瞬間脫離城市喧囂，享受一下午的悠閒。特別推薦這裡的領事館咖啡、維也納咖啡及巴黎香榭紅茶。推薦餐點：冰拿鐵、水果茶","886-2-26228529","新北市251淡水區中正路257號","251","11:00 - 21:30","","121.43327","25.17433","09","","","2021/09/28 04:42:03"
"C3_382000000A_206916","老福來餐廳(福來餐廳)","位於中正路上的「福來餐廳」，是以海鮮料理為主，也因為地理的關係，附近的漁貨量可說是新鮮送達，食材的新鮮讓每一道料理品嚐起來美味可口，來到淡水，除了美食小吃，當地的海鮮料理，也是不錯的選擇哦~推薦菜色：荷葉沙蝦、酥炸蚵捲、宮保花枝","886-2-26212562","新北市251淡水區中正路212號","251","11:00-21:00(除夕休假、每月中禮拜一或禮拜二擇一休，事先訂位佳)","","121.43955","25.17036","09","","","2019/06/11 16:30:28"
"C3_382000000A_206948","陳記米苔目","距離三峽老街不遠的陳記米苔目，入口彈Q的米苔目有湯、乾兩種口味，曾被非凡大探索列為美味米苔目店家之一。帶湯的米苔目以油蔥、蔥段、蝦米、胡椒粉為作料，湯頭夾雜些許碎肉，帶著甘甜的鮮味猶如餘音繞樑，在口中久久不散；可與上頭澆些琥珀色的特調醬料、乾癟外觀卻蘊涵極不相稱軟綿口感的油豆腐搭配吃，汁多味美的滋味，是常見的在地人餐點組合。","886-2-26712229","新北市237三峽區和平街54號","237","06:30-13:30 (過年初一~五休)","","121.37038","24.93773","09","","","2017/07/06 22:23:15"
"C3_382000000A_207003","一品豆花","這兒豆花的豆味兒香醇濃郁，相當綿密而紮實的口感有點像嫩豆腐，口感滑順，糖水甜度也剛剛好。而「新鮮水果豆花」，豆花上鋪滿了各式色彩的水果，賣相一流，相當特別，值得一試。","886-2-29279370","新北市234永和區得和路373巷2號","234","15:00~23:00(每周日公休)","","121.52477","24.99962","09","","","2017/07/06 20:56:22"
"C3_382000000A_207011","可魯果子工房","藏身巷弄的可魯果子工房，出爐的糕餅很不一樣，因為全出自一位聽不見的年輕師傅，全心全意的投入烘培世界中，糕點除精緻之外，提供顧客滿滿的幸福美味。推薦產品：布朗尼蛋糕、手工餅乾、紅豆蛋糕、年輪蛋糕、雜糧吐司","886-2-29909817,886955553495","新北市242新莊區化成路178巷3號","242","採接單式，不對外開放","","121.46587","25.04576","09","","","2018/12/28 11:21:39"
"C3_382000000A_207045","香港成記粥麵專家","""距離永和頂溪捷運站不遠的香港成記粥麵專家，在香港師傅坐鎮下，煮出道道地地的港式料理，曾被非凡大探索列為好吃粥品的店家之一。上頭僅灑些蔥花、薑絲，米粒熬到不成形、看似清淡的皮蛋牛肉粥，配料靜靜地沉在白粥底下，只要稍加攪拌，蘊藏在口感滑嫩牛肉的鮮味，立即融入粥中，越吃愈有味道；至於一般粥品商家常附的油條段，店家則是以炸地金黃的碎餛飩皮取代，在粥湯的浸潤下，滋味不遜於油條。推薦菜色:鮑魚牛片粥、狀元及第粥、鮮魚片粥""","886-2-29215595,886981065813","新北市234永和區竹林路46號","234","11:00~14:00 17:00~20:30 (週三公休)","","121.51759","25.01424","09","","","2017/07/25 16:47:40"
"C3_382000000A_207051","儷宴美食","""良好的服務品質，精緻與多變化的菜色組合，加上寬闊的用餐空間，最適合家庭聚會或喜慶宴會宴席。推薦菜色：蒜香五穀牛""","886-2-29247158","新北市234永和區民權路53號2樓","234","10:00-14:00、17:00-21:00 （須預先來電詢問）","","121.52001","24.99686","09","","","2021/12/29 18:50:31"
"C3_382000000A_207090","楊記阿給","淡水的小吃林立，其中就以「阿給」最具代表性，最早的創始店是位在真理街的楊記阿給，是正港的原創好滋味。阿給是先將油豆腐切開一面，放入炒過的冬粉，再用新鮮的魚漿，將切開的部分封起來，放入蒸籠蒸熟，淋上楊記獨家調配的醬汁，吃起來教人難忘。","886-2-26211785","新北市251淡水區真理街6-1號","251","05:00~14:00((阿给有限量，賣完為止)         第一個和第三個星期一休息；年節除夕前一日至開市約一星期休息；端午與中秋公休","","121.43776","25.17357","09","","","2016/12/30 17:39:07"
